1,1,1219,719,65,184,1,1,1
2,1,1217,717,66,183,1,1,1
3,1,1216,716,66,181,1,1,1
4,1,1215,715,66,180,1,1,1
5,1,1214,713,67,179,1,1,1
6,1,1213,712,67,178,1,1,1
7,1,1211,711,68,176,1,1,1
8,1,1210,709,69,175,1,1,1
9,1,1209,708,69,174,1,1,1
10,1,1208,707,69,172,1,1,1
11,1,1207,706,70,171,1,1,1
12,1,1206,704,70,171,1,1,1
13,1,1206,703,70,170,1,1,1
14,1,1206,701,70,170,1,1,1
15,1,1206,700,69,169,1,1,1
16,1,1206,699,69,168,1,1,1
17,1,1206,697,69,168,1,1,1
18,1,1206,696,68,167,1,1,1
19,1,1206,694,68,167,1,1,1
20,1,1206,693,68,166,1,1,1
21,1,1206,692,68,166,1,1,1
22,1,1205,690,69,167,1,1,1
23,1,1205,689,69,168,1,1,1
24,1,1205,688,69,169,1,1,1
25,1,1205,686,69,170,1,1,1
26,1,1205,685,69,171,1,1,1
27,1,1205,684,69,172,1,1,1
28,1,1205,682,69,173,1,1,1
29,1,1205,681,69,174,1,1,1
30,1,1205,680,69,175,1,1,1
31,1,1205,679,70,176,1,1,1
32,1,1206,677,69,174,1,1,1
33,1,1207,676,68,171,1,1,1
34,1,1209,674,66,169,1,1,1
35,1,1210,673,66,166,1,1,1
36,1,1212,671,64,165,1,1,1
37,1,1213,670,63,162,1,1,1
38,1,1214,668,63,160,1,1,1
39,1,1216,667,61,157,1,1,1
40,1,1217,665,60,155,1,1,1
41,1,1219,664,59,153,1,1,1
42,1,1219,662,59,154,1,1,1
43,1,1219,661,60,155,1,1,1
44,1,1219,659,61,157,1,1,1
45,1,1219,658,62,158,1,1,1
46,1,1219,656,63,160,1,1,1
47,1,1219,655,63,161,1,1,1
48,1,1219,653,64,163,1,1,1
49,1,1219,652,65,164,1,1,1
50,1,1219,650,66,166,1,1,1
51,1,1220,649,66,167,1,1,1
52,1,1220,648,66,165,1,1,1
53,1,1220,647,66,164,1,1,1
54,1,1221,646,65,162,1,1,1
55,1,1221,645,66,161,1,1,1
56,1,1222,644,65,159,1,1,1
57,1,1222,643,65,158,1,1,1
58,1,1222,642,66,156,1,1,1
59,1,1223,641,65,155,1,1,1
60,1,1223,640,65,153,1,1,1
