1,1,1467,1345,84,381,1,1,1
2,1,1461,1345,88,379,1,1,1
3,1,1455,1346,92,376,1,1,1
4,1,1449,1346,96,374,1,1,1
5,1,1443,1347,100,371,1,1,1
6,1,1437,1348,105,368,1,1,1
7,1,1431,1348,109,366,1,1,1
8,1,1425,1349,113,363,1,1,1
9,1,1419,1349,117,361,1,1,1
10,1,1413,1350,121,358,1,1,1
11,1,1408,1351,125,355,1,1,1
12,1,1407,1349,124,355,1,1,1
13,1,1406,1348,124,354,1,1,1
14,1,1405,1346,124,354,1,1,1
15,1,1404,1345,124,353,1,1,1
16,1,1404,1343,123,354,1,1,1
17,1,1403,1342,122,353,1,1,1
18,1,1402,1340,122,353,1,1,1
19,1,1401,1339,122,352,1,1,1
20,1,1400,1337,122,352,1,1,1
21,1,1400,1336,121,352,1,1,1
22,1,1404,1334,120,352,1,1,1
23,1,1408,1332,120,352,1,1,1
24,1,1412,1331,119,352,1,1,1
25,1,1417,1329,118,352,1,1,1
26,1,1421,1328,118,352,1,1,1
27,1,1425,1326,117,352,1,1,1
28,1,1430,1324,116,352,1,1,1
29,1,1434,1323,115,352,1,1,1
30,1,1438,1321,115,352,1,1,1
31,1,1443,1320,114,352,1,1,1
32,1,1442,1320,115,353,1,1,1
33,1,1442,1320,115,354,1,1,1
34,1,1441,1320,116,355,1,1,1
35,1,1441,1320,116,357,1,1,1
36,1,1440,1320,117,358,1,1,1
37,1,1440,1320,117,359,1,1,1
38,1,1439,1320,118,361,1,1,1
39,1,1439,1320,118,362,1,1,1
40,1,1438,1320,119,363,1,1,1
41,1,1438,1321,119,364,1,1,1
42,1,1442,1324,119,365,1,1,1
43,1,1446,1327,119,366,1,1,1
44,1,1451,1331,118,366,1,1,1
45,1,1455,1334,118,367,1,1,1
46,1,1460,1338,118,367,1,1,1
47,1,1464,1341,118,368,1,1,1
48,1,1468,1344,118,369,1,1,1
49,1,1473,1348,117,369,1,1,1
50,1,1477,1351,117,370,1,1,1
51,1,1482,1355,117,370,1,1,1
52,1,1482,1355,118,371,1,1,1
53,1,1483,1356,118,371,1,1,1
54,1,1484,1356,118,373,1,1,1
55,1,1485,1357,118,373,1,1,1
56,1,1486,1357,119,375,1,1,1
57,1,1486,1358,120,375,1,1,1
58,1,1487,1358,120,376,1,1,1
59,1,1488,1359,120,377,1,1,1
60,1,1489,1359,120,378,1,1,1
61,1,1490,1360,121,379,1,1,1
62,1,1489,1358,121,378,1,1,1
63,1,1489,1356,121,378,1,1,1
64,1,1488,1355,122,377,1,1,1
65,1,1488,1353,122,376,1,1,1
66,1,1487,1352,123,375,1,1,1
67,1,1487,1350,122,375,1,1,1
68,1,1486,1348,123,374,1,1,1
