1, 1, 1513.37, 1318.40, 157.87, 479.74, 1, -1, -1, -1
1, 2, 1674.93, 1333.31, 147.14, 415.09, 1, -1, -1, -1
1, 3, 1216.43, 1385.85, 71.01, 174.42, 1, -1, -1, -1
1, 4, 1458.61, 1341.17, 116.86, 369.05, 1, -1, -1, -1
2, 1, 1511.58, 1316.04, 155.08, 481.79, 1, -1, -1, -1
2, 2, 1671.41, 1335.18, 149.13, 410.35, 1, -1, -1, -1
2, 3, 1214.91, 1387.70, 66.85, 171.23, 1, -1, -1, -1
2, 4, 1456.49, 1342.69, 117.92, 370.14, 1, -1, -1, -1
3, 1, 1508.71, 1312.30, 153.54, 484.12, 1, -1, -1, -1
3, 2, 1668.78, 1334.49, 148.70, 407.70, 1, -1, -1, -1
3, 3, 1211.03, 1385.03, 65.79, 173.18, 1, -1, -1, -1
3, 4, 1453.71, 1341.99, 117.50, 371.60, 1, -1, -1, -1
4, 1, 1505.10, 1310.98, 150.17, 486.00, 1, -1, -1, -1
4, 2, 1665.18, 1334.38, 147.25, 406.85, 1, -1, -1, -1
4, 3, 1204.69, 1384.10, 66.47, 174.11, 1, -1, -1, -1
4, 4, 1449.20, 1341.62, 117.12, 372.99, 1, -1, -1, -1
4, 5, 3437.56, 1344.49, 71.72, 121.38, 1, -1, -1, -1
5, 1, 1498.89, 1313.43, 148.52, 486.35, 1, -1, -1, -1
5, 2, 1660.40, 1335.66, 146.29, 406.25, 1, -1, -1, -1
5, 3, 1197.51, 1384.15, 67.46, 176.07, 1, -1, -1, -1
5, 4, 1443.42, 1343.24, 115.28, 374.61, 1, -1, -1, -1
5, 5, 3411.54, 1317.53, 77.78, 149.40, 1, -1, -1, -1
6, 1, 1497.15, 1312.42, 146.48, 486.35, 1, -1, -1, -1
6, 2, 1659.97, 1333.80, 143.43, 405.75, 1, -1, -1, -1
6, 3, 1194.51, 1381.32, 66.86, 177.70, 1, -1, -1, -1
6, 4, 1441.21, 1341.83, 113.80, 375.35, 1, -1, -1, -1
6, 5, 3405.24, 1343.49, 71.31, 124.63, 1, -1, -1, -1
7, 1, 1492.98, 1309.96, 147.18, 488.14, 1, -1, -1, -1
7, 2, 1659.37, 1331.35, 140.07, 405.40, 1, -1, -1, -1
7, 3, 1191.87, 1381.18, 64.80, 175.41, 1, -1, -1, -1
7, 4, 1439.05, 1339.84, 111.45, 376.64, 1, -1, -1, -1
7, 5, 3391.18, 1348.49, 72.26, 118.57, 1, -1, -1, -1
8, 1, 1488.92, 1306.13, 149.22, 488.19, 1, -1, -1, -1
8, 2, 1659.02, 1326.76, 136.59, 404.66, 1, -1, -1, -1
8, 3, 1189.60, 1375.20, 64.73, 176.21, 1, -1, -1, -1
8, 4, 1437.44, 1336.94, 108.81, 376.54, 1, -1, -1, -1
8, 5, 3367.02, 1356.42, 70.05, 108.04, 1, -1, -1, -1
9, 1, 1481.19, 1304.21, 151.85, 488.80, 1, -1, -1, -1
9, 2, 1654.41, 1325.33, 133.43, 403.87, 1, -1, -1, -1
9, 3, 1183.61, 1375.39, 63.58, 171.95, 1, -1, -1, -1
9, 4, 1431.37, 1337.36, 107.77, 375.49, 1, -1, -1, -1
9, 5, 3357.42, 1354.96, 63.38, 107.57, 1, -1, -1, -1
10, 1, 1474.53, 1306.38, 152.11, 485.96, 1, -1, -1, -1
10, 2, 1647.16, 1325.38, 132.02, 404.43, 1, -1, -1, -1
10, 3, 1175.25, 1379.80, 62.54, 168.14, 1, -1, -1, -1
10, 4, 1423.39, 1339.76, 110.63, 373.29, 1, -1, -1, -1
10, 5, 3327.95, 1355.04, 68.73, 106.46, 1, -1, -1, -1
11, 1, 1468.00, 1307.67, 152.99, 485.91, 1, -1, -1, -1
11, 2, 1641.05, 1328.17, 130.05, 401.59, 1, -1, -1, -1
11, 3, 1167.40, 1379.37, 64.68, 171.15, 1, -1, -1, -1
11, 4, 1417.17, 1340.92, 114.57, 373.89, 1, -1, -1, -1
11, 5, 3316.53, 1355.33, 67.06, 107.93, 1, -1, -1, -1
12, 1, 1463.87, 1307.64, 154.03, 486.69, 1, -1, -1, -1
12, 2, 1636.50, 1330.06, 127.96, 399.39, 1, -1, -1, -1
12, 3, 1160.90, 1379.15, 66.37, 173.27, 1, -1, -1, -1
12, 4, 1413.29, 1341.87, 117.20, 373.97, 1, -1, -1, -1
12, 5, 3307.86, 1351.41, 62.66, 111.14, 1, -1, -1, -1
12, 6, 2478.34, 1442.66, 32.04, 56.35, 1, -1, -1, -1
12, 7, 2677.35, 1429.10, 34.05, 66.07, 1, -1, -1, -1
13, 1, 1461.23, 1306.91, 154.76, 487.07, 1, -1, -1, -1
13, 2, 1633.00, 1329.75, 126.30, 399.72, 1, -1, -1, -1
13, 3, 1155.68, 1377.84, 68.90, 175.42, 1, -1, -1, -1
13, 4, 1411.40, 1341.39, 117.18, 373.61, 1, -1, -1, -1
13, 5, 3293.35, 1353.27, 65.92, 108.56, 1, -1, -1, -1
13, 6, 2475.73, 1443.49, 31.64, 56.14, 1, -1, -1, -1
14, 1, 1461.47, 1305.90, 154.84, 486.30, 1, -1, -1, -1
14, 2, 1631.57, 1327.14, 125.34, 400.90, 1, -1, -1, -1
14, 3, 1153.65, 1375.62, 69.18, 175.90, 1, -1, -1, -1
14, 4, 1411.47, 1340.26, 116.94, 373.44, 1, -1, -1, -1
14, 5, 3287.25, 1355.49, 57.52, 103.66, 1, -1, -1, -1
14, 6, 2474.99, 1439.64, 31.45, 57.27, 1, -1, -1, -1
15, 1, 1463.68, 1301.78, 154.54, 484.82, 1, -1, -1, -1
15, 2, 1632.32, 1323.97, 123.23, 400.70, 1, -1, -1, -1
15, 3, 1154.00, 1371.88, 69.09, 175.94, 1, -1, -1, -1
15, 4, 1412.05, 1336.98, 118.42, 373.75, 1, -1, -1, -1
15, 5, 3274.81, 1355.37, 51.73, 94.79, 1, -1, -1, -1
15, 6, 2476.93, 1436.47, 31.11, 58.80, 1, -1, -1, -1
16, 1, 1468.25, 1297.76, 153.62, 482.28, 1, -1, -1, -1
16, 2, 1635.02, 1320.23, 122.16, 399.05, 1, -1, -1, -1
16, 3, 1157.24, 1368.18, 67.50, 174.11, 1, -1, -1, -1
16, 4, 1413.57, 1332.87, 118.11, 371.96, 1, -1, -1, -1
16, 6, 2480.25, 1433.55, 30.23, 58.90, 1, -1, -1, -1
17, 1, 1473.08, 1293.29, 152.27, 481.22, 1, -1, -1, -1
17, 2, 1637.17, 1316.60, 122.70, 398.55, 1, -1, -1, -1
17, 3, 1160.39, 1363.97, 66.96, 173.55, 1, -1, -1, -1
17, 4, 1415.78, 1327.88, 115.36, 370.87, 1, -1, -1, -1
18, 1, 1473.15, 1292.08, 152.23, 481.69, 1, -1, -1, -1
18, 2, 1635.13, 1316.61, 122.08, 398.50, 1, -1, -1, -1
18, 3, 1159.31, 1363.24, 66.33, 173.71, 1, -1, -1, -1
18, 4, 1414.17, 1326.57, 116.17, 371.58, 1, -1, -1, -1
18, 6, 2480.92, 1427.79, 32.82, 55.70, 1, -1, -1, -1
19, 1, 1472.29, 1289.29, 152.33, 481.98, 1, -1, -1, -1
19, 2, 1632.45, 1314.88, 122.09, 398.39, 1, -1, -1, -1
19, 3, 1156.59, 1358.70, 68.20, 176.84, 1, -1, -1, -1
19, 4, 1412.23, 1324.23, 117.73, 371.43, 1, -1, -1, -1
20, 1, 1472.32, 1287.64, 152.37, 482.34, 1, -1, -1, -1
20, 2, 1629.07, 1313.00, 123.11, 398.52, 1, -1, -1, -1
20, 3, 1155.50, 1356.90, 68.46, 177.23, 1, -1, -1, -1
20, 4, 1410.51, 1322.33, 118.98, 371.11, 1, -1, -1, -1
21, 1, 1475.16, 1285.52, 152.71, 480.30, 1, -1, -1, -1
21, 2, 1629.28, 1308.65, 123.46, 398.54, 1, -1, -1, -1
21, 3, 1157.96, 1355.29, 67.83, 175.02, 1, -1, -1, -1
21, 4, 1412.21, 1319.99, 117.67, 368.15, 1, -1, -1, -1
22, 1, 1478.87, 1280.52, 154.49, 480.63, 1, -1, -1, -1
22, 2, 1631.62, 1300.35, 123.39, 400.90, 1, -1, -1, -1
22, 3, 1161.55, 1349.76, 67.33, 175.53, 1, -1, -1, -1
22, 4, 1415.97, 1314.80, 114.50, 367.68, 1, -1, -1, -1
23, 1, 1481.94, 1274.80, 157.45, 484.06, 1, -1, -1, -1
23, 2, 1633.22, 1294.87, 124.12, 400.65, 1, -1, -1, -1
23, 3, 1164.68, 1345.85, 67.01, 176.55, 1, -1, -1, -1
23, 4, 1419.68, 1310.36, 112.22, 367.74, 1, -1, -1, -1
24, 1, 1485.44, 1270.19, 159.34, 486.31, 1, -1, -1, -1
24, 2, 1635.65, 1291.31, 123.42, 397.67, 1, -1, -1, -1
24, 3, 1168.15, 1346.28, 66.87, 173.94, 1, -1, -1, -1
24, 4, 1423.52, 1305.78, 110.44, 369.49, 1, -1, -1, -1
25, 1, 1486.89, 1268.70, 160.93, 488.17, 1, -1, -1, -1
25, 2, 1635.09, 1290.20, 123.90, 396.39, 1, -1, -1, -1
