141,1,1413,442,51,149,1,1,1
142,1,1413,441,52,149,1,1,1
143,1,1413,441,53,148,1,1,1
144,1,1413,440,54,148,1,1,1
145,1,1413,440,56,148,1,1,1
146,1,1413,440,57,147,1,1,1
147,1,1413,439,58,147,1,1,1
148,1,1413,439,60,147,1,1,1
149,1,1413,438,61,147,1,1,1
150,1,1413,438,62,146,1,1,1
151,1,1413,438,64,146,1,1,1
152,1,1418,437,64,146,1,1,1
153,1,1423,436,64,147,1,1,1
154,1,1428,436,64,147,1,1,1
155,1,1433,435,64,147,1,1,1
156,1,1439,435,63,147,1,1,1
157,1,1444,434,63,148,1,1,1
158,1,1449,433,63,148,1,1,1
159,1,1454,433,63,148,1,1,1
160,1,1459,432,63,149,1,1,1
161,1,1465,432,63,149,1,1,1
162,1,1471,433,63,149,1,1,1
163,1,1478,435,62,148,1,1,1
164,1,1485,436,61,148,1,1,1
165,1,1491,438,62,148,1,1,1
166,1,1498,439,61,148,1,1,1
167,1,1505,441,60,147,1,1,1
168,1,1511,442,61,148,1,1,1
169,1,1518,444,60,147,1,1,1
170,1,1525,445,59,147,1,1,1
171,1,1532,447,59,147,1,1,1
172,1,1536,446,59,148,1,1,1
173,1,1541,446,59,149,1,1,1
174,1,1545,446,59,149,1,1,1
175,1,1550,445,59,151,1,1,1
176,1,1554,445,60,151,1,1,1
177,1,1559,445,59,152,1,1,1
178,1,1563,444,60,153,1,1,1
179,1,1568,444,59,154,1,1,1
180,1,1572,444,60,154,1,1,1
181,1,1577,444,60,155,1,1,1
182,1,1578,444,61,154,1,1,1
183,1,1579,444,62,153,1,1,1
184,1,1580,444,63,152,1,1,1
185,1,1581,444,64,152,1,1,1
186,1,1582,444,65,151,1,1,1
187,1,1583,444,66,150,1,1,1
188,1,1584,444,67,150,1,1,1
189,1,1585,444,68,149,1,1,1
190,1,1586,444,69,148,1,1,1
191,1,1588,444,70,148,1,1,1
192,1,1590,443,69,148,1,1,1
193,1,1592,443,68,147,1,1,1
194,1,1594,443,67,146,1,1,1
195,1,1596,442,66,146,1,1,1
196,1,1599,442,64,145,1,1,1
197,1,1601,442,63,144,1,1,1
198,1,1603,441,62,144,1,1,1
199,1,1605,441,61,143,1,1,1
200,1,1607,441,60,142,1,1,1
201,1,1610,441,58,142,1,1,1
202,1,1610,440,59,142,1,1,1
203,1,1611,440,60,142,1,1,1
204,1,1612,440,61,142,1,1,1
205,1,1613,440,62,142,1,1,1
206,1,1614,440,63,142,1,1,1
207,1,1615,440,63,142,1,1,1
208,1,1616,440,64,142,1,1,1
209,1,1617,440,65,142,1,1,1
210,1,1618,440,66,142,1,1,1
211,1,1619,440,67,142,1,1,1
212,1,1619,438,66,142,1,1,1
213,1,1620,436,64,143,1,1,1
214,1,1620,434,63,144,1,1,1
215,1,1621,432,61,145,1,1,1
216,1,1621,430,60,146,1,1,1
217,1,1622,428,58,147,1,1,1
218,1,1622,426,57,148,1,1,1
219,1,1623,424,55,149,1,1,1
220,1,1623,422,54,150,1,1,1
221,1,1624,421,52,150,1,1,1
222,1,1620,421,54,150,1,1,1
223,1,1617,421,55,150,1,1,1
224,1,1614,421,56,150,1,1,1
225,1,1610,421,58,150,1,1,1
226,1,1607,422,60,149,1,1,1
227,1,1604,422,61,149,1,1,1
228,1,1600,422,63,149,1,1,1
229,1,1597,422,64,149,1,1,1
230,1,1594,422,65,149,1,1,1
231,1,1591,423,67,148,1,1,1
232,1,1593,422,66,148,1,1,1
233,1,1595,422,65,147,1,1,1
234,1,1597,421,64,147,1,1,1
235,1,1600,421,62,146,1,1,1
236,1,1602,421,62,146,1,1,1
237,1,1604,420,61,146,1,1,1
238,1,1607,420,59,145,1,1,1
239,1,1609,419,58,145,1,1,1
240,1,1611,419,57,144,1,1,1
241,1,1614,419,56,144,1,1,1
242,1,1613,418,57,144,1,1,1
243,1,1612,417,59,145,1,1,1
244,1,1612,416,59,146,1,1,1
245,1,1611,415,61,146,1,1,1
246,1,1611,414,61,147,1,1,1
247,1,1610,413,63,148,1,1,1
248,1,1609,412,64,148,1,1,1
249,1,1609,411,65,149,1,1,1
250,1,1608,410,66,150,1,1,1
251,1,1608,410,67,150,1,1,1
252,1,1608,409,65,149,1,1,1
253,1,1609,408,63,149,1,1,1
254,1,1609,407,61,148,1,1,1
255,1,1610,406,59,148,1,1,1
256,1,1610,405,58,148,1,1,1
